NATIONAL CONFERENCE ON FUZZY THEORY AND APPLICATIONS (NCFTA15),http://kcgcollege.ac.in/NCFTA15/index.shtml
International Conference on Intelligent Computing and Applications ICICA 2015,http://www.kcgcollege.ac.in/pdf/ICICABrochure.pdf
www.icica.co.in,https://www.icica.co.in
March 2013,http://www.kcgcollege.ac.in/pdf/campus_buzz_2013.pdf
March 2014,http://www.kcgcollege.ac.in/pdf/CB March14.pdf
Rank Holders April 2014,http://www.kcgcollege.ac.in/pdf/rankholder2014.pdf
Even Semester 20142015,http://www.kcgcollege.ac.in/pdf/even_2014-2015.pdf
Anna University Examinations,http://www.annauniv.edu
AICTE,http://www.aicte-india.org/
hodece@kcgcollege.ac.in,http://www.kcgcollege.ac.in/mailto:hodece@kcgcollege.ac.in
Hindustan Institute of Engineering Technology,http://www.hiet.in/
Hindustan University,http://www.hindustanuniv.ac.in/
KCG College of Technology,http://www.kcgcollege.ac.in/
Hindustan College of Arts and Science,http://www.hcaschennai.com/
Orient Flight School,http://www.orientflights.com/
hetc@vsnl.com,http://www.kcgcollege.ac.in/mailto:hetc@vsnl.com
hodcse@kcgcollege.ac.in,http://www.kcgcollege.ac.in/mailto:hodcse@kcgcollege.ac.in
M.E. Power Electronics and Drives,http://www.kcgcollege.ac.in/me_power_electronic.shtml
hodeee@kcgcollege.ac.in,http://www.kcgcollege.ac.in/mailto:hodeee@kcgcollege.ac.in
hodmech@kcgcollege.ac.in,http://www.kcgcollege.ac.in/mailto:hodmech@kcgcollege.ac.in
hodit@kcgcollege.ac.in,http://www.kcgcollege.ac.in/mailto:hodit@kcgcollege.ac.in
hodaero@kcgcollege.ac.in,http://www.kcgcollege.ac.in/mailto:hodaero@kcgcollege.ac.in
Need help?,https://accounts.google.com/RecoverAccount?service=CPanel&continue=https%3A%2F%2Fadmin.google.com%2Fkcgcollege.com%2FDashboard
Create an account,https://www.google.com/a/signup/?source=admin-loginpage
About Google,https://www.google.com/intl/en/about
Privacy,https://accounts.google.com/TOS?loc=IN&hl=en&privacy=true
Terms,https://accounts.google.com/TOS?loc=IN&hl=en
Help,http://www.google.com/support/accounts?hl=en
NDTV Profit TATA First dot Program : Recognising the student entrepreneur,http://profit.ndtv.com/videos/ndtv-special-ndtv-profit/video-tata-first-dot-recognising-the-student-entrepreneur-264519
Device to help blind read SMSes,http://www.deccanchronicle.com/channels/sci-tech/others/student-develops-device-help-blind-read-smses-748
http://chennaionline.com/cityfeature/chennai/may09/12brimmingwithcreativity.aspx,http://chennaionline.com/cityfeature/chennai/may09/12brimming-with-creativity.aspx
hodmca@kcgcollege.ac.in,http://www.kcgcollege.ac.in/mailto:hodmca@kcgcollege.ac.in
kumarasamy.gs@gmail.com,http://www.kcgcollege.ac.in/mailto:kumarasamy.gs@gmail.com
Steinbeis Solar Research Centre (SSRC),http://www.kcgcollege.ac.in/mou_Steinbeis.shtml
ranganathan@kcgcollege.com,http://www.kcgcollege.ac.in/mailto:ranganathan@kcgcollege.com
placement@kcgcollege.com,http://www.kcgcollege.ac.in/mailto:placement@kcgcollege.com
kcgplacement@gmail.com,http://www.kcgcollege.ac.in/mailto:kcgplacement@gmail.com
ganesh@kcgcollege.com,http://www.kcgcollege.ac.in/mailto:ganesh@kcgcollege.com
Training Cell Programmes,http://www.kcgcollege.ac.in/pdf/Training Programmes 2013-2014.pdf
Home,http://www.annauniv.edu/index.php
Departments,http://www.annauniv.edu/department/index.php
Centres,http://www.annauniv.edu/centres.php
Research,http://cfr.annauniv.edu/research/index.php
Affiliation,http://www.annauniv.edu/cai/
Sports,http://www.annauniv.edu/sports
Mail,https://mail.annauniv.edu/mail/src/login.php
TNEA,https://tnea.annauniv.edu/tnea2015/
B.Arch.,http://onlineapp.annauniv.edu/barch2015/information.php
TANCA,http://onlineapp.annauniv.edu/tanca2015/tanca
Other State,https://www.annauniv.edu/otherstate2015/
TANCET,https://www.annauniv.edu/cet15/
University Admissions,http://www.kcgcollege.ac.in/univ_admission.php
Distance Education,http://cde.annauniv.edu/Default11.aspx
B.Arch Rank Enquiry 2015,https://www.annauniv.edu/barch15
TANCET Mark Sheet,https://www.annauniv.edu/cet15
Recruitment of Teaching Fellows Mechanical Depat CEG Campus,https://www.annauniv.edu/pdf/Mech TF.pdf
"KTHRoyal Institute of Technology, Sweden is delivering a lecture at Crystal Growth Centre on 17.07.2015 at 11.30 a.m CEG Campus",https://www.annauniv.edu/pdf/SEMINAR ON 17 07 15.pdf
MOBATHAN A Mobile App Contest CUICCEG Campus,https://www.annauniv.edu/pdf/CUIC - Daimler.pdf
Advertisement for filling up of Faculty Positions Regional Office and University College of Engineering,https://www.annauniv.edu/pdf/advt_faculty.pdf
"International Conference on Material, Design and Manufacturimg Process 2016 Dept. of Mechanical Engg.",http://www.mypadacademia.com/icmdm2016
"Recruitment of Professional Assistant I / Clerical Assistant , Dept. of Ceramic Tech., ACT Campus",https://www.annauniv.edu/pdf/recruit_ceramic.pdf
PreDeparture briefing for students who leave to UK for higher education,https://www.annauniv.edu/pdf/bc.pdf
Two Days Workshop on BIG DATA AND CLOUD TOOLS MIT Campus,https://www.annauniv.edu/pdf/gridcloud_wokshop.pdf
International Convention of Association of Pharmacy Professionals Dept. of Pharmaceutical Technology BIT Campus,https://www.annauniv.edu/pdf/APP CONVENTION_2016_BROCHURE.pdf
Recruitment of Faculty members IIIT Srirangam BIT Campus,https://www.annauniv.edu/pdf/iiitsrirangam_temporaryfaculty_recruitment.pdf
Seminar on the behaviour of silver nanoparticles in complex media Crystal Growth Centre AC Tech. Campus,https://www.annauniv.edu/pdf/SEMINAR ON 13 07 15.pdf
Foundation Skills in Integrated Product Development (FSIPD) CFD CEG Campus,https://www.annauniv.edu/pdf/Invitation-Launch_FSIPD_Course.pdf
Training programme on Repair and Rehabilitation of Structures BTC CEG Campus,https://www.annauniv.edu/pdf/Inv_bul.pdf
One day workshop on Recent Advances in Medical Imaging Techniques CME CEG Campus,https://www.annauniv.edu/pdf/RAMITworkshop.pdf
"Recruitment of JRF, CPEES",https://www.annauniv.edu/pdf/JRF_CPEES.pdf
List of Candidates for FN Counselling 2015 for B.E / B.Tech Programmes,https://www.annauniv.edu/cia/FN%202015%20list.pdf
List of Candidates for NRI/CIWGC Counselling 2015 for B.E / B.Tech Programmes,https://www.annauniv.edu/cia/NRI%20CIWGC%202015%20list.pdf
University Library Inauguration Modernized Closed Reference Section and Renovated Portico and Lobby,https://www.annauniv.edu/pdf/invitationCR.pdf
Faculty Development program on Advanced Research in Materials for Engineering and Technological Applications (ARMETA2015),https://www.annauniv.edu/pdf/FDP Pamphlet-BIT Campus.pdf
Two days Workshop on Recent Research Techniques in Next Generation Wireless Technologies,https://www.annauniv.edu/pdf/Recent Research.pdf
Workshop on Modern Scientific Techniques for Indian Systems of Medicine & Natural Products Development AUKBC Research Centre MIT Campus,https://www.annauniv.edu/pdf/imh.pdf
"Admission to Certificate courses in foreign languages for higher semester studentsFrench,German and Japanese",https://www.annauniv.edu/cia/fl.PDF
FDTP Programmes in Collaboration with NASSCOM,http://www.annauniv.edu/pdf/Nasscom_FDTP.pdf
Recruitment of JRF NHHID CEG Campus,https://www.annauniv.edu/pdf/NHHID JRF NP advt 30.06.15.pdf
UG and PG Programmes Semester Fees Schedule for the Academic Session July 2015 November 2015,https://www.annauniv.edu/academic_courses/docs/notification/Fee%20Circular%20July-Nov%202015.pdf
Payment of tution and semester fee circular for NRI/CIWGC/FN students (20152016),https://www.annauniv.edu/cia/fee%20circular%20cia%202015.pdf
Recruitment of JRF Dept.of Chemistry CEG Campus,https://www.annauniv.edu/pdf/Notification JRF.pdf
One Day Workshop on Agile Manufacturing Dept.of Mech AURC CBE Campus,https://www.annauniv.edu/pdf/Agile Manufacturing .pdf
Lean Six Sigma Green Belt Certificate Programme 48th Batch,https://www.annauniv.edu/pdf/Green belt 48th Brochure final.pdf
CEG Hostel online Fee payment for odd semester (July 2015 November 2015),http://ceghostel.in/users/sign_in
applications for Young Faculty Research Support Scheme 2015,https://www.annauniv.edu/pdf/Call for Young faculty scheme.pdf
Nominations for Research and Consultancy Awards 2015,https://www.annauniv.edu/pdf/Faculty Awards 2015.pdf
International Workshop on Network Security and Challenges MIT Campus,https://www.annauniv.edu/pdf/NS_Workshop_Brochure.pdf
Admission to B.Arch. Degree Programme under Consortium of Industries for 201516,https://www.annauniv.edu/pdf/advtConsortium.pdf
A.C Tech.Hostels Online Payment of Hostel and Mess Fee,https://www.annauniv.edu/pdf/A.C.TECH HOSTEL FEES  ONLINE PAYMENT.pdf
Recruitment of JRF Crystal Growth Centre CEG Campus,https://www.annauniv.edu/pdf/DBT.pdf
"Seven Days FDTP on MA6151 MathematicsI Dept.of Maths UCE,Nagercoil Campus",https://www.annauniv.edu/pdf/Brochure FDP_ MA6151_2015.pdf
ACADEMIC PERFORMANCE OF B.E./B.Tech. DEGREE PROGRAMMES APRIL / MAY 2014 EXAMINATIONS FOR NONAUTONOMOUS AFFILIATED COLLEGES,https://www.annauniv.edu/pdf/acaper042014.pdf
ACADEMIC PERFORMANCE OF B.E./B.Tech. DEGREE PROGRAMMES NOV / DEC 2014 EXAMINATIONS FOR NONAUTONOMOUS AFFILIATED COLLEGES,https://www.annauniv.edu/pdf/acaper112014.pdf
Data Analysis for Research in Management & Social Sciences CDE,http://cde.annauniv.edu/pdf/Web%20content%20-%20July%20WS%20-%2025.5.15.pdf
"Bridge Course 2015 Mathematics, Physics and English Deputation of first year faculty members",http://cfd.annauniv.edu/bridge/bridge.htm
Short term Training Course on CAD/CAE CEG Campus,https://www.annauniv.edu/pdf/STC-Summer- 2015 new.pdf
The Hong Kong Ph.D and other fellowship Scheme CIA,https://www.annauniv.edu/cia/hkust.pdf
Seven Days FDTP on MA6151 MathematicsI Dept.of Maths Panruti Campus,https://www.annauniv.edu/pdf/brochure-Panruti.pdf
"Fulbright fellowships for Masters Degree, Ph.D., Post Doctoral Research, and faculty members CIA",https://www.annauniv.edu/cia/usief.pdf
Annual ELTAI Conference on Learning and Teaching English in India,https://www.annauniv.edu/pdf/eltai.pdf
A ready reckoner for enhancing placement activities,http://www.annauniv.edu/pdf/AU-CUIC-A Ready Reckoner for Placement.pdf
"Online Application for Ph.D. / M.S. (By Research) programmes, January 2015",https://cfr.annauniv.edu/jan15/
NovDec 2012,http://www.annauniv.edu/pdf/PASS_PERCENTAGE_ND2012.pdf
NovDec 2013,http://www.annauniv.edu/pdf/PASS_PERCENTAGE_ND2013.pdf
AprMay 2013,http://www.annauniv.edu/pdf/PASS_PERCENTAGE_AM2013.pdf
QIC NPTEL Anna University Syllabus Subject Equivalence CFD,http://cfd.annauniv.edu/nptel.html
Students Quality Club Membership Open,http://www.annauniv.edu/pdf/sqcm.pdf
Govt. of Tamilnadu Merit Scholarships to Minority students,http://www.momascholarship.gov.in/
WiFi Connectivity Registration for Students and Staff Members of University Departments,http://www.annauniv.edu/pdf/Wi Fi Registration Form.pdf
view more...,http://www.kcgcollege.ac.in/more.php
About Us,http://www.kcgcollege.ac.in/aboutus.php
University Departments,http://www.kcgcollege.ac.in/univdept.php
Regional Offices,http://www.kcgcollege.ac.in/regional_offices.php
Constituent Colleges,http://www.kcgcollege.ac.in/constituent_colleges.php
Students' Activities,http://www.kcgcollege.ac.in/campustour/index.php
Alumni,http://www.cegam.in/
Conference,http://www.annauniv.edu/conference.php
Ramanujan Computing Centre,http://www.annauniv.edu/rcc
University Library,http://www.kcgcollege.ac.in/Library/index.html
International Affairs,http://www.kcgcollege.ac.in/cia/index.php
Distance Education,http://cde.annauniv.edu
Patents,http://www.annauniv.edu/ipr/index.php
Tender,http://www.annauniv.edu/tender/
Health Centre,http://www.annauniv.edu/HealthCentre/
Ragging Prohibition,"http://www.annauniv.edu/pdf/ragging(ceg,mit).pdf"
RTI Mandatory Disclosure,http://www.annauniv.edu/RTI2005.html
Prevention of Sexual Harassment (POSH) cell,https://www.annauniv.edu/POSH/index.php
Registration,http://www.kcgconnect.in/register
Alumni Portal,http://www.kcgconnect.in/
Gallery,http://www.kcgconnect.in/gallery
Contact Us,http://www.kcgconnect.in/contact
Apply Registration,http://www.kcgcollege.ac.in/images/KCG_conference_regisrationform.pdf
Download Broucher,http://www.kcgcollege.ac.in/images/KCG_conference_broucher.pdf
: KCG Infotech,http://kcginfotech.in
